f_mem,sigma_mem_y,sigma_mem,E_mem,sigma_edg,sigma_sup,nu_mem
0.408630346904888,11595.143907178457,2689.038401046136,732327.0212991628,399460.04763285065,508272.7105967939,0.3975486154488768
0.3139332328889382,9481.201708545253,3344.7377909590227,698664.4047321824,387621.34998660936,446456.13982453325,0.38465905087911195
0.39159928094377355,9699.793174458468,3135.813384871261,553043.4380329956,340507.9286234317,420170.7778306649,0.40110143795022724
0.2677171370540599,8431.378060284123,3424.32862767967,585951.6766764937,513370.30218053947,455319.5359384333,0.38950359958252523
0.3425570754965161,12915.009892586148,5331.535211584417,552818.7692942616,430811.3427604669,326724.3276875521,0.3905805577065566
0.3642825762210236,11141.60176794946,2650.2038719943957,583345.1891792973,312934.70180624974,326318.8057675335,0.4067737595751487
0.34006103443116553,11903.232525952835,2748.1865060713308,728881.2867013238,321710.39723608893,439895.25302386086,0.39726749696135927
0.34855469553632323,8650.281397470393,3723.3991025955424,841996.1998069253,328866.64846409805,333144.51730017643,0.4188972856929119
0.42242051858635643,13717.006059812553,3859.0365324688887,456903.63703050284,386516.73259874334,310094.3540892547,0.394502737293418
0.34659424454610155,11010.419886965994,3590.309855265751,527653.5233355948,438785.5410297649,473435.95782028156,0.3949055812135377
0.3720814438914712,13942.824955114855,2719.18061553083,496566.99301263224,352652.55252010934,450729.69738216494,0.40644307390488166
0.2744910497408789,10773.506482743565,2560.4300011778123,477320.3777116792,323259.745993101,316787.4813081879,0.3934123374711663
0.5702068481247657,10309.129787610438,4002.240403820391,688139.6301176671,308515.2418651253,334527.71129880514,0.39706913865823207
0.4847669200957251,8451.288593450936,3026.611282142007,589080.2164363296,429481.91318247165,242442.11706748683,0.38080275371298833
0.21927520202623052,10256.106445137608,4631.675489408364,592823.3632383655,307464.84203124803,375082.64845024125,0.405825922499372
0.7063384200097296,8478.52055193466,4328.756430322648,641703.889810254,418953.99736174993,376522.96857160307,0.4138745859233889
0.5159399839902409,11643.763082756384,4404.729207294885,654594.7779230309,245286.3517453646,318549.8406457226,0.4040094733406935
0.256083996215415,9586.055810581796,3013.5560833572717,531022.4414562825,256767.42824758295,559552.2065169523,0.39980299891129845
0.2203164551263701,10295.367674332098,4500.73116151926,517030.01181198214,278691.9386026525,459616.6852566833,0.3851828515143548
0.533541168277779,10842.651708111005,3690.9200365726742,592446.5013537555,257466.85092605473,375020.9244924706,0.4036591663580448
0.3486833763254931,10299.148664237073,5277.807610143589,614265.1241515167,351323.0900702562,323535.6391853693,0.4121011060373063
0.6385163765026572,11305.434019124908,6043.501048713337,455533.5500176346,566947.3861406865,382508.3728275087,0.3808919045630597
0.36420972328960444,11605.411847789688,4993.093986650217,734048.3290558783,409516.4293084992,294355.31792287686,0.40373206174152665
0.40172677662252804,9968.018113317996,3502.1797991221956,619687.4096328397,301427.3249187939,281761.23593784706,0.3948853195595384
0.44277871507230604,12006.108720711192,3254.778421283472,581981.6877964373,436501.68258456286,537728.1538846752,0.38727136948964347
0.22894025078832556,13582.969232333438,4539.0725332236225,576947.6096525309,533933.7253027105,449537.45179340243,0.3981524914939235
0.3955282552407296,13035.55575938236,3650.9013097628817,872248.4108842642,332309.37125401356,416832.92704203696,0.39567814858877537
0.3305812259328433,13544.789112412074,5536.689223463008,528210.554380382,258851.0959227469,266997.5784123373,0.4053448881078426
0.3973028273628287,12940.378861969206,3976.7943035727067,684898.6606999432,317842.29694192886,355848.52773055056,0.39643293246794065
0.35840661295676096,8954.38220233383,4407.146363046223,635873.9526820729,392970.0055830508,306551.6753249896,0.3949666049729965
0.3110228191259774,12712.259025041654,3859.81356421002,423156.71474985674,220919.91217624926,309769.13103884197,0.39700748095477373
0.3844769509661052,10204.41682469301,6048.246459782848,654719.6950131293,395927.5498528727,353320.14465581626,0.38536224574890054
0.5470797433120462,11082.598507759927,3599.2681256534474,463552.6026549714,423754.3554189419,328977.67241391743,0.4104020011063908
0.347451852691533,10912.30213739054,3720.439469791122,593267.1690101784,289297.60182151565,392491.0673346219,0.38466991069956813
0.3555594369355527,11025.613662995731,5891.50585712895,554434.1092089918,421211.48359970574,307323.1597208672,0.38891937006411426
0.3060145240437821,11816.084040566586,3791.3644331760797,559241.9125318635,270870.7159786974,451123.98062963516,0.4158841467196266
0.5672572482067801,10395.375798116193,4840.329012260728,528722.1545568034,358587.03383309126,428388.1898662345,0.39842516238300074
0.36397707617430497,10509.258262148378,2781.7518816693705,644229.7438715675,341628.6833099811,415791.36798187875,0.38664599948457734
0.22308667980315008,9045.047350979277,4653.280435396415,591245.2468873644,386616.7463366919,294483.6620265618,0.40628594114197875
0.3819798597489797,13354.589457128839,3761.4805421480896,685006.1508272495,420803.08199592505,363297.4872572012,0.3976820798793841
0.7366597520023955,10813.331398217557,4839.405048599002,486559.9989774772,259175.03135592982,384733.21693697694,0.4069240932702474
0.44688540325437864,11591.037831300895,4951.471249208016,590506.7339012817,440150.9501444246,308428.45904616476,0.41762026811560915
0.32972912651113173,8832.03775647832,2421.3978504576808,674501.2835690167,489110.2377881964,607817.5138331858,0.39071544221316434
0.5483170592689516,11210.545025467438,3804.2320389766815,630685.7997032322,388889.14651837305,343951.87555716326,0.3922043936667842
0.28673433407953536,7303.948407267902,4018.1256399999425,673728.7586981611,298287.73369851545,446023.2195869476,0.41846297616826234
0.3662920017485852,9777.689871615246,3907.038347859058,744203.9393645282,385357.0253924726,371607.71196414693,0.3845048179121708
0.5276069663952365,11601.121877021,3519.89644011326,538659.7014109521,337956.1568032964,538264.3305955121,0.39902667265783665
0.36443497026722155,9237.031135249204,3630.622566750818,648912.2546787449,478533.4072768763,381460.9316080443,0.4026718169654596
0.3882173943286736,11008.647473291523,4702.371191845284,653718.05311341,381164.2007216591,473866.3471619775,0.41150362325262085
0.5442686642110756,7744.193142442985,4827.146038384824,584833.4374727987,302707.65479928796,350474.58086109645,0.41413365318711165
0.3949131601763752,10522.279767621658,3554.110006615007,572865.5978274381,468533.61219116085,357239.9089995807,0.4053459858647287
0.5521024311076839,10707.659526447105,3153.847357457212,555253.5378584444,306215.3947902988,579942.2678099393,0.4000918111159471
0.4496620739377516,12262.327319729224,3337.282890698083,709111.7547499335,336924.5941370065,338821.0632937485,0.38612222191381035
0.4212322766031685,11059.803867487932,3614.157002927578,652241.9168974095,338738.60889696446,428569.58130232425,0.39829662233364155
0.447690723883082,12443.571891334443,4642.861556403012,694941.401470176,333787.47230621823,376059.9847786475,0.40815398772394773
0.3358780593748518,11761.636684630903,4401.885986742355,519409.6645030088,264646.44335611217,425454.06256568927,0.4057581548960759
0.24438052064377844,10946.03731209921,4733.9860694870695,763955.4045050392,567337.5019687115,375893.81680046115,0.4000919906645632
0.6303909143579502,9297.58226744323,3128.3073773918877,533201.8515709143,316602.176963797,401892.93848858785,0.40340853861297965
0.4134713871102267,10188.269208529658,5246.4729447506315,732574.8716550334,371160.70137903374,356859.6617025089,0.4051466046233151
0.24604716173119573,10798.7144420148,4134.134834058843,544224.884919904,355055.3397517895,410977.289660551,0.415509679555096
0.38587456954996846,10143.888669972366,4439.739380875106,523769.5275180135,282715.9369803401,437499.3183064357,0.40259367324396633
0.44543617132910035,10048.666338381861,4420.195498582735,648767.603937713,308877.37910378806,417850.16947128944,0.4175278009720073
0.3583121314264274,13597.994911160893,3408.550467378361,598337.5617360851,454914.73739334836,386388.6766284905,0.40907648126695595
0.47442819139416587,8339.63633315051,3609.4189728983797,488638.1196030116,234758.79020731212,287084.2802893706,0.40677810510528006
0.3481410566183532,12084.070274966565,4493.253735974455,734386.9637602015,328494.5255715164,354923.374784405,0.40274913724868855
0.33920436617615185,10598.549147052761,2882.215827002934,542732.7123362495,366523.6511934391,521695.08066605724,0.4050550077390629
0.3232484488783007,11916.05782178926,5278.56941656353,599346.4511595753,340310.57464989985,440247.34101563494,0.4128047213979817
0.5177898199760614,8660.495253541165,5326.917230420378,666676.5484240329,284429.65778393566,367517.06494520477,0.4187595884507446
0.5516627741048502,10932.00424149042,4676.347985536745,788131.6422447559,374834.370477851,450602.2420278332,0.40745355428335994
0.6422875171887581,10210.739430950896,4609.105999704804,530893.4568897038,406970.87138322054,490245.8032280625,0.39694088989466225
0.3207603067073276,12397.06904557813,3831.2931166926523,584707.3130033377,380902.979543622,347949.75024559343,0.3897418621649037
0.36521977588281435,8697.852760974054,3826.2819065119916,633550.3007026981,373579.6363509946,332138.44569769583,0.3961827476724773
0.3547822143875786,16755.528316047734,4839.754136547051,808197.2501454902,316489.2643886461,309989.0264804165,0.40421813575107773
0.8866408163061785,9812.576202691915,3717.29955542606,495928.54614802974,435920.5232526356,456050.0005394266,0.4172778460253095
0.19928686547719127,12586.905418102946,3717.547348879286,578120.8607190569,335094.94345751504,408678.2499290202,0.40376906348306213
0.4152239312978091,11906.96490780257,6086.137731384873,506400.19583084557,339452.5197879893,283437.7299181503,0.4084469802113055
0.8111099138096401,11112.356446966858,4112.401785762016,462573.6992120678,305321.46637922514,321505.0107601756,0.380963886275516
0.423975228707285,8997.205391072963,3362.243384973011,580552.9573850844,548663.6336252639,439203.75636882504,0.4052145255462187
0.4619291500003763,10772.456281478097,3636.256266144263,683376.9316897906,344960.0146144111,587583.7169604849,0.41625436557673007
0.5373064361386113,10221.760317545326,3455.9375875285436,629792.3476771706,223289.5593103692,371474.1736805691,0.4137018128258588
0.5657916031745317,11908.556841701733,4671.036842554745,736423.4304746643,401659.8531085463,274729.9235241488,0.3894198817225963
0.34312443599752174,10586.798628558116,3774.4396469755234,741867.0848618386,267789.6803312299,402329.893969309,0.39039670083154326
0.3410866700341187,8238.926823203774,3429.1669564357903,537527.9734778386,366663.1624710642,407342.96065972344,0.41194218838150115
0.23293565090941595,10298.039591713621,3503.5171154773675,541667.742871311,352864.4916477678,369966.0189596174,0.4090927306377171
0.4029664487300723,10822.652996144881,5645.735033768041,443301.0316478375,387413.6596799083,467945.7713013013,0.40367004493381836
0.6202722113780501,9592.710989153466,5922.676100045392,736370.3198720489,406632.4259862103,643473.9661629209,0.4001259756206745
0.332929417812846,10022.672469504801,4938.712931241569,604702.0306519604,346946.0421014973,221879.8643115748,0.41873008753801233
0.4409454323234593,12006.648624876707,3824.8617349798096,736006.9740742684,337474.94577361963,778816.5342544222,0.4139348102217712
0.46121456288680357,14970.441228805068,3924.2602514471355,484388.27801769134,404756.0894913546,393270.0111429924,0.41662002611863225
0.43015491458364596,9642.826252453335,3522.5943155814593,617819.2302896137,253988.2721043762,405006.06843316363,0.39583167101319355
0.3869122015989197,10515.722432545068,4657.294381042238,802950.1592222124,346137.8935529114,344504.8668779677,0.3803536790013236
0.3197659873597685,10862.629332637413,5366.520387768509,630781.7964574002,319147.76043619635,301166.2620047329,0.3860805035180871
0.27275693785952915,11431.601928684595,5040.45004175107,440709.0173830447,361494.5947262277,388578.959099273,0.41970317068374835
0.5983814112249288,13037.853744158927,5043.172158092531,435028.6887939984,312144.0728713675,465100.11628798477,0.4087177955564897
0.36395541487448335,10872.141051371344,4752.333570380304,550283.3792811362,337140.6314033379,317277.00794720725,0.40012561833387134
0.33758854713111014,13554.270277816539,4615.4058887338215,662733.9911801923,346288.0746299051,317751.0039080811,0.388333270150064
0.3080816246344244,9977.470993586358,3802.89653442994,614337.9502357584,362722.1480198626,418973.18844557554,0.38829338265675406
0.3761916342017487,12183.366051665951,4091.3931363169672,869498.8617426135,394073.423470259,527782.3776330664,0.3978440053696844
0.5330319302186669,9712.769548525179,4431.231544019727,583119.163502986,343194.6945191562,278827.1555504565,0.39915350340876316
0.40503350213483125,11239.181371290455,3620.7005925845265,471896.87144693616,336032.5396777403,423054.1885547445,0.38055707820534523
0.3551244756885425,10760.090490637927,4929.436248392251,489454.3248249625,387763.7873755857,396644.60618660535,0.38611973851021
0.314982515162175,10628.599960417974,2876.4745202616764,537870.1121642562,232868.9200194285,274126.44606955943,0.3829225928778878
0.45173427809876915,10226.868374115802,3330.73879275691,681600.1326333176,351563.29189008,342676.3013649365,0.39140417045043907
0.4937488113575805,9994.816396143742,4493.2568208255825,446296.24515758106,335081.4569723117,333781.16157950426,0.411785368676865
0.3846908978135382,11716.27940361419,5025.750185952212,489315.5074517179,491050.1671016818,361275.68146563467,0.40913363880421777
0.48027408727135296,14398.52721601492,2815.1614293215475,466407.91099655407,382179.0053026121,293255.52575911954,0.39637326566115
0.5412701386205113,10172.547035632186,3921.0095237700316,589209.2783006629,329269.8538313198,384904.2696275154,0.40433812065926356
0.3230315759396865,11144.408502161683,4287.719247369434,500140.2375982445,364311.06571141764,339037.962371302,0.41790172566989126
0.4064694229511028,11138.865162566279,3559.1149851204304,606486.4356209344,308318.83466390404,384007.08472333016,0.40542550644842107
0.24997160242928365,9870.98400401418,5106.3817696747765,624414.4741483482,423870.8587976849,331591.6385239578,0.41191694056456696
0.40363147413383116,10527.569772263872,3889.419148860074,926433.6221352075,328425.34205028444,352624.9692198709,0.3878623669894694
0.4002510156220012,10975.377193488663,3704.3150242549154,502789.53825813957,275918.52001141466,407748.52404076647,0.3800287447616909
0.444415389874583,12238.830360788505,4530.39809047402,491333.80426222814,220533.90517516818,371459.54922799236,0.38576311220949944
0.28067640596855975,11521.626810169251,3475.9022508127528,519205.38409943634,335235.9380322921,391628.26912856125,0.3983769790839883
0.39970381429238977,11187.950888129912,4646.031695434671,509464.5269058856,334477.71091693005,460182.54807776085,0.41589309686768605
0.4358660510215562,10347.908139758198,3480.982078214694,737525.4063623071,301334.1976485629,311935.52522240055,0.4182972415978054
0.4974081527519012,12357.736461976732,4908.378953412863,523462.2516471195,329083.6920002135,421747.55888740014,0.416693603747007
0.32418777446485125,14437.204477674066,6343.087972905933,680299.1160497884,278422.3926561087,332822.6220580218,0.38973054767484183
0.3150707034361193,11582.71795638991,4611.058608867826,680014.8071085789,340350.9585869989,286279.3162581163,0.40916299600513617
0.3460248710586997,12133.238618884776,2890.598221787289,456730.307804155,303491.90957217687,394593.0396132623,0.3944944190874442
0.5018641607702972,10951.402502450313,4920.932829936399,445464.781932826,302406.3164365963,333885.4524371746,0.4055624729156173
0.5412083426861227,9571.31904106903,2743.7527298972846,549224.3072793054,370526.5880389501,280687.072517855,0.4086519897652472
0.35654236554036983,10294.050795110688,5256.728853958729,611608.2680221982,392668.8914053893,339152.07198813173,0.41440324814047214
0.30090323271007885,12667.42111076751,5380.947749497489,670073.7917165083,419754.1027023911,388549.9146492139,0.38855636970309143
0.855261331952211,11863.411331944317,3942.4085090832996,806455.9094518636,339254.15439830604,384823.15494353493,0.4078356510840867
0.4189552811180966,10254.583218118729,5458.384389912559,503382.9829088203,288483.14794951456,435805.8667875557,0.4192816970945861
0.38587508053771674,11061.05515781759,3322.436834862816,569027.9214252718,356494.2367081761,463697.05112185184,0.40039852459657627
0.36992678493866904,10775.732570158298,4040.848513356506,551362.0000066621,379217.236077447,436916.312586979,0.41506797965905085
0.49103396806266025,11896.001666749293,3777.2938442937048,668916.9830508966,361072.79201934923,425094.09477243293,0.38062273469511926
0.38243984601726055,8459.92540911166,4291.912907461346,539109.3514566926,262785.020677511,430297.00756358786,0.40352686467973187
0.34117810485039435,9514.93442309779,3182.563488404564,738647.757882147,276750.57924408186,372791.0235767952,0.3935615164624961
0.5203417732253456,10521.717935537798,4105.470541417348,437034.66685303766,395448.92538640474,360614.19341862336,0.38720289651715073
0.3304231829565413,11851.599654941116,2951.3969773943086,696480.3244947912,335409.6835322071,418322.4335043608,0.4036647716861655
0.33069648364617715,16611.720041203662,3690.7814087618194,550470.7756862742,354223.57312395424,361363.95430599264,0.3856696776987855
0.4199125132814083,10959.73418075039,3564.0674640607676,479167.91014421964,390589.2656341585,323714.93048210075,0.4092639685352551
0.41470540830864905,9522.273125687721,4383.072089647272,584266.3898811954,331202.37734822306,424350.59604471753,0.4110235786314433
0.4164572201732201,11976.79081342417,3811.7338221128257,657805.8856379841,221401.53871968857,372422.9804125105,0.406508382413765
0.4647969658804476,10377.857576135004,3289.457712876722,695835.4282662938,287399.06485713786,293571.8282958884,0.41699965397134814
0.3800717562324102,9664.761338700493,3528.294519534707,602166.256984066,334302.32332250045,344964.15867011703,0.39591491728402867
0.32024431400384723,9976.47685803582,4189.151763767119,535528.6736635896,323104.64031864377,376418.25853125274,0.39134098293526276
0.31369102580779784,11629.255861929498,4359.973051813207,656948.2718492241,345595.94887874916,398218.52730611456,0.4003384496257651
0.37562272792767876,14460.349118970467,3366.3277770663203,566468.0809180435,438904.90177598223,432708.48568469053,0.4024777452736196
0.35113928732996075,10712.356401894718,3104.344190034829,511290.12276990217,270415.99559491646,357851.61715174525,0.3869932253201416
0.7191283264074023,11815.289106765971,3114.195334523047,603470.3224601515,480452.3970604844,405969.7145469434,0.40832587619352806
0.5273415454076382,12224.278719477394,3827.4463189081603,655158.1634539951,362754.5180236662,540880.6929001997,0.39112873496695205
0.28333379679181736,11914.188298037601,3259.781407284191,818457.994212667,333681.7232061672,457962.5351380942,0.41007582864764686
0.37827679659120705,10373.466249735891,3138.6307795722823,565523.590916191,387770.3318634137,395420.60859744117,0.4105306078575777
0.3875584023404935,11417.604930543883,3207.5330988022242,527019.3277425031,354040.1280519634,445831.209872475,0.39631158518782916
0.38691509556324366,13185.778088314531,3125.573770819883,455562.57866793516,498098.41587744723,333072.3422089578,0.4045294720651313
0.7270277338209062,11523.126308786945,3202.4901226427114,864202.9773258371,292020.8043510965,425052.02440896677,0.3928647094918922
0.3722657901157737,10096.91654635914,3347.205066871557,542649.6960790538,337294.1208856382,410366.81600910093,0.3941484298479199
0.5051218059725427,10942.607657778188,4775.76249071322,531181.4830977203,349404.9439262562,343449.67882052803,0.4183716117168256
0.3628574996100923,10254.262177013583,4152.754285633439,531040.8798580385,406671.07896205236,348226.2044209474,0.404344415658277
0.4005118253073465,12796.43833230485,4149.243585500811,621857.2527299381,470154.0480959416,303580.95092454454,0.4189149769582153
0.4971303325715993,8455.901321102167,3265.069405695527,655418.3447077279,541162.503095942,367103.59308925236,0.3956176689110305
0.28384685927663533,10344.309311079642,3871.9479422538016,670183.1782441578,340301.52765975194,427264.52247761894,0.3846499214795891
0.287721178403433,11027.717446367807,5013.976317591393,716416.142355602,300799.6484406794,460108.75973271363,0.4116461793746852
0.27478686340463515,9439.077936112884,3881.19096448993,526269.2547647408,440126.4347887164,588329.0716335063,0.39102154923471655
0.46639039620427436,11849.99031397769,4116.911107977984,608626.8431292444,274047.4191609796,345072.77186310804,0.40206391701725847
0.515926454801573,10697.68779676207,4471.957599601841,535041.5101863325,308728.39579228475,399310.1317538173,0.40833030356846123
0.42302962553745055,9562.527802196315,3900.1202565613617,567879.4203571342,310576.50326432375,481024.0506621327,0.4184532847436518
0.416655220229876,8838.018722793595,3266.1936923333255,418909.96176914894,207948.20855122487,265517.08290032216,0.3858407384765976
0.45917256678274593,11533.779601801363,3669.440083451836,505069.73437509866,356087.0398094934,289384.86854117445,0.39795808501238866
0.422483123479598,10883.382404349499,5595.364771287333,738228.5639255308,529822.1660969555,425778.1792872529,0.3985587654361211
0.4691736214878582,13833.877438047908,4915.772718572026,560138.9697405302,322988.4278080321,372915.27246350696,0.3837173841961137
0.28410735571387047,9571.273487617616,3437.7640912819375,490430.2690419683,400051.73559350654,412431.5414418517,0.4002167215295076
0.27971115850743067,15012.15975627772,3150.8721356749556,795165.6233122792,339019.43985853676,345954.85904829705,0.4099763381487425
0.3571468359916149,12944.390551250903,5521.560509554171,482585.4801601365,306082.77782399894,395268.9825830754,0.4155441031525952
0.36350609370586345,10820.423516995073,5238.097567352272,529760.9513704178,594863.590378354,367424.94153577177,0.3932808702798972
0.4073926612821596,10674.664371279061,4000.5985988090815,602558.7630052846,416335.85482694296,267901.212473391,0.3822354150159104
0.3099347183040898,12957.71187913083,2828.0835160454753,570235.5210398341,471019.8030213307,309763.6006894786,0.41657988776865823
0.517155308512674,12642.53846230983,5614.440712176549,480931.50741378934,346040.5067920948,365707.0271382903,0.3933904314911323
0.43626301921953,9513.229647412743,3879.404628591029,665251.9305271846,262738.8409499155,483565.4590213892,0.3833522300834571
0.3466420734711486,10397.052522494887,4033.4842577433415,594521.470409869,353076.4067191848,369816.56122359406,0.3948614259918166
0.58672291984059,13443.931670568505,6104.63581620925,582364.5227140811,294744.33230139146,390061.027965961,0.4079028792213958
0.23825636191155836,7351.069547826972,4308.202613349573,678194.6261432186,432397.0491797607,422454.01480029273,0.38849166238497973
0.6443480701872558,10277.210472056244,5172.94911327279,543731.3683422438,241071.46790247454,455048.1961769558,0.4060841063038537
0.4715658205543377,11926.605129906151,4835.827194845705,456877.0231789956,350838.0876565157,450521.73795616307,0.3977157203872403
0.5046324914406032,14831.954475662,3415.0812245049087,483349.3340115147,259120.96220774055,286093.83285498264,0.4028920129111478
0.3417133802649695,15110.579696129567,3408.9017849563566,524095.74440526514,288601.3372303943,533122.0937183888,0.395099643280719
0.5458716660610643,11901.805014754955,3649.9084871442665,580453.230968532,410500.37817924726,292478.61235359916,0.4102997607116311
0.3320061569800181,10712.651812406999,4285.317995567805,674752.0590859434,414513.0585994561,317139.9540799343,0.40633123590676623
0.5160146204996812,9294.4452979603,3007.912012999736,545202.1339363905,368532.76812973176,411080.2783441361,0.4170578091557933
0.3241656121906104,10706.609793363057,5179.712611946622,554975.1718391307,391641.113876601,377455.21222632844,0.39429978236667157
0.38096273675235315,9550.663267005413,4245.041387968805,493770.1740260285,347782.65175156953,403870.9698273486,0.39198422576695624
0.49875026873363965,11525.70206871517,3337.8515994221857,554679.5877141545,329542.08041680115,412223.5414581624,0.403522427426274
0.2574969333651183,12221.936076248483,3854.373412654543,505563.3187910228,326815.8838344308,656524.6985354363,0.4113673179727371
0.25256348057772393,8241.083609144807,4770.145302396648,635472.7520046621,307297.76570926455,472485.4208649579,0.3942400448774917
0.3301698170041085,9713.009493712023,3791.022305678978,580989.491071243,357202.6261005822,383521.6078748044,0.38886427978090127
0.3763537791382081,12734.001603015662,2549.5881211258834,570427.9640418262,457290.27698719065,320541.6989330892,0.38377438905286854
0.3179385645817901,11906.921241949476,3163.616816795345,545158.2668408536,275980.43843443913,334447.4752009631,0.4076873321970474
0.32289771467349604,11528.845957721203,2893.7871570689404,621147.8222285566,400773.71764324536,361967.9721783915,0.41831935722929914
0.6164969610502617,10259.074876369794,4597.930543568171,596516.9841658092,353772.31727201265,295249.04932237155,0.4174812786016755
0.43645053057038957,9751.711460073335,2909.039744702666,553177.9144565276,363654.1111776991,330585.17794865917,0.39405137852568656
0.36125874925514784,9513.082287987534,5035.096633540138,618466.1669647974,342382.6115297486,362862.624310985,0.38434330132196265
0.41962233081023087,10264.890097873384,3796.20029552549,514807.7135386202,386684.9337499182,431367.3777207769,0.4127524091876923
0.6011343332084492,10337.192596272587,3854.8996625740074,769475.0798400283,336534.53014145093,322966.03832711605,0.3975526189674357
0.3038200718416069,9855.57321928158,4941.63237467089,478667.414331228,357533.3406937471,429952.32717372244,0.4090759485350994
0.30357233771853837,10841.308031044353,3146.3339090848326,587327.6645442091,420291.53640785726,520753.1089540941,0.390127175156591
0.37196280969502044,14398.73421178802,4866.062303517063,590194.6171219385,296611.82806812145,421622.6953328343,0.3899947626568023
0.2733447280658981,11210.882673619393,4570.548260518307,796409.384997761,368750.63340631156,320129.3467783244,0.4139466824607846
0.2604224085832127,9142.180510967228,3518.1022120826833,615166.3179215434,395047.7254969949,517724.07396341796,0.4004254356215914
0.43103687599029966,11714.381393343689,5917.757743221566,505485.5775742036,353637.01836351265,571087.2139885495,0.40971968508062573
0.5894802142462164,11277.354198881065,3306.99346720538,568137.4075823352,302391.01679407246,527122.4210063139,0.4130756113477404
0.28632175325509596,11587.859005192458,2549.840993674618,646550.3486062519,382303.54576032143,439307.64063766913,0.4051994205904995
0.7554138255710935,12116.088367889486,2836.9927962204706,637766.3393462076,261079.31125744365,433010.908370824,0.40215055288256507
0.3730717904353677,9940.44933795887,4804.95776531188,546448.9743436734,463629.1034842813,518441.23818159447,0.3843014406261587
0.44562828800657556,12292.984238175555,4488.621027154806,641364.6920272125,355240.3590408142,377451.10470055963,0.4008057894414768
0.6143789256114243,10372.266960653056,2463.5325821562064,653877.5937890316,464546.8052302808,358984.67815841624,0.392312194566505
0.14934619491477907,13041.899986273984,3647.9252507428214,596262.3769958032,334973.98808295117,331418.71685024945,0.4011605578240981
0.38015535663084554,11604.663225867496,4465.573938671643,599372.364405235,336353.1058289635,399715.68897845555,0.3882701070671106
0.7774168244891915,13196.654959280535,3709.4622889599264,681873.619390141,297655.25054518605,487479.78799244476,0.4153598277367316
0.4361810165609346,10503.786438902831,4132.4500318755045,798130.9162129133,295346.1318060892,445111.0737724626,0.4170827500004822
0.27906189388975516,9872.73961587025,3470.6401780782244,519726.85009143164,259662.8959545917,323644.8113211842,0.4045254239517945
0.5134316092656854,8315.703226152184,4694.397358075765,516749.4512060957,293059.18654250493,342736.4584263397,0.41828905870889155
0.36854587570355846,11177.825419961704,3155.473930873133,507343.28453341965,356393.2211169248,365105.4439812714,0.38934372788091004
0.6652565661897515,10356.892011342954,3784.623839174166,560442.857036368,405316.93021685694,507552.560094205,0.3935908927840725
0.2677395194358661,7779.433960657465,3905.611111977783,555184.4244524626,415599.77722780366,343213.66127774207,0.3856121439827732
0.37036800410673654,10690.569150438352,3304.564138301693,489911.53636107326,237097.68040750653,470029.8273742012,0.3977519800381917
0.2261764204223944,9771.124478460935,5118.949294153979,685601.9433888989,326026.42985656037,438982.0420601941,0.3929666578560032
0.9156979244258505,12157.556124849069,3242.894972822363,575912.1659678564,326185.467257825,340542.86939396843,0.3888782614824172
0.32743582599662546,11882.650463388683,5794.7921317112105,487759.2789715774,414597.4925357669,408423.186621777,0.4130568796952011
0.3723279057779088,13232.75142458296,3947.063074300757,522844.07983387646,291750.08139471634,377137.6062319532,0.38201483162236244
0.4011287957465515,14066.976438977052,4796.769015700791,542586.8948700776,254485.63849248114,352691.2732455978,0.40734142153667985
0.39636262975004116,14447.050526299945,5007.60205043482,797357.5394970244,407980.44870023377,364617.2573252794,0.38298956342395474
0.2864147715694168,9870.165145381452,3673.4985534282623,556164.1662698804,437572.3644062632,521300.5118443164,0.416448440861771
0.25855626150799865,11005.140964964708,3528.013995297845,538115.6454300528,355542.68811097235,318247.0843360099,0.41513268763986383
0.24911329908061627,11537.288311857761,3345.657214016441,649116.7547668382,358607.9033034165,360242.7105423339,0.41293136593080804
0.3088063172887062,9860.829859049372,4615.726795209827,641107.6124511777,485444.75681639987,473121.07824927935,0.39355878470028477
0.4564073853315884,10665.106112534297,3619.3838242409056,689927.2205565263,368016.1022832741,283664.3934038375,0.40463965349517256
0.3861975519146812,10382.851082899406,2636.585950409013,530404.2205689081,380498.3335174127,352892.4901853231,0.40271214108497694
0.4758119546049778,10366.183580308623,3104.068726672737,610299.9160006183,334979.8159654877,445380.78446846764,0.40799447374768666
0.33162808702761504,9552.925557021461,4841.760514971096,509440.2625220604,353097.12377654837,337245.044362645,0.406743224634668
0.2587351711678712,11359.950815142678,3261.5048718816693,738488.2005143822,460252.5305660398,402263.78644521395,0.4067011427961638
0.7146127274155197,10641.225951390517,4380.539583969041,578014.252801501,340345.6986834142,280368.39434598055,0.4119677427766268
0.4694534134864015,10914.629333077164,3686.753887341552,664789.9572357634,295821.52576399845,293229.6882672185,0.40291859599048496
0.4012286511609856,12626.16790272779,4093.1206089184498,592976.258781171,470408.8583300698,444311.4536250824,0.4175227845131351
0.24830581596066711,10625.928442354181,3617.403692894366,509999.3851835223,289376.6490875852,409542.78830205754,0.38590908397673385
0.6364748204205661,10890.639339445588,3706.4912723331668,557695.4427890738,357016.16186826763,392868.07061958243,0.38016064441561315
0.6051020405538472,12763.332361997995,2826.471627692973,707500.5233019118,280552.1530611478,320519.9296874208,0.38656374796824433
